"Date","SP500.Adjusted"
"2006-03-06",1278.26000976562
"2006-03-07",1275.88000488281
"2006-03-08",1278.46997070312
"2006-03-09",1272.22998046875
"2006-03-10",1281.42004394531
"2006-03-13",1284.13000488281
"2006-03-14",1297.47998046875
"2006-03-15",1303.02001953125
"2006-03-16",1305.32995605469
"2006-03-17",1307.25
"2006-03-20",1305.07995605469
"2006-03-21",1297.22998046875
"2006-03-22",1305.0400390625
"2006-03-23",1301.67004394531
"2006-03-24",1302.94995117188
"2006-03-27",1301.60998535156
"2006-03-28",1293.22998046875
"2006-03-29",1302.89001464844
"2006-03-30",1300.25
"2006-03-31",1294.86999511719
"2006-04-03",1297.81005859375
"2006-04-04",1305.93005371094
"2006-04-05",1311.56005859375
"2006-04-06",1309.0400390625
"2006-04-07",1295.5
"2006-04-10",1296.61999511719
"2006-04-11",1286.56994628906
"2006-04-12",1288.11999511719
"2006-04-13",1289.11999511719
"2006-04-17",1285.32995605469
"2006-04-18",1307.28002929688
"2006-04-19",1309.93005371094
"2006-04-20",1311.4599609375
"2006-04-21",1311.28002929688
"2006-04-24",1308.10998535156
"2006-04-25",1301.73999023438
"2006-04-26",1305.41003417969
"2006-04-27",1309.71997070312
"2006-04-28",1310.60998535156
"2006-05-01",1305.18994140625
"2006-05-02",1313.2099609375
"2006-05-03",1308.11999511719
"2006-05-04",1312.25
"2006-05-05",1325.76000976562
"2006-05-08",1324.66003417969
"2006-05-09",1325.14001464844
"2006-05-10",1322.84997558594
"2006-05-11",1305.92004394531
"2006-05-12",1291.23999023438
"2006-05-15",1294.5
"2006-05-16",1292.07995605469
"2006-05-17",1270.31994628906
"2006-05-18",1261.81005859375
"2006-05-19",1267.03002929688
"2006-05-22",1262.06994628906
"2006-05-23",1256.57995605469
"2006-05-24",1258.56994628906
"2006-05-25",1272.88000488281
"2006-05-26",1280.16003417969
"2006-05-30",1259.86999511719
"2006-05-31",1270.08996582031
"2006-06-01",1285.7099609375
"2006-06-02",1288.21997070312
"2006-06-05",1265.2900390625
"2006-06-06",1263.84997558594
"2006-06-07",1256.15002441406
"2006-06-08",1257.93005371094
"2006-06-09",1252.30004882812
"2006-06-12",1237.43994140625
"2006-06-13",1223.68994140625
"2006-06-14",1230.0400390625
"2006-06-15",1256.16003417969
"2006-06-16",1251.5400390625
"2006-06-19",1240.13000488281
"2006-06-20",1240.11999511719
"2006-06-21",1252.19995117188
"2006-06-22",1245.59997558594
"2006-06-23",1244.5
"2006-06-26",1250.56005859375
"2006-06-27",1239.19995117188
"2006-06-28",1246
"2006-06-29",1272.86999511719
"2006-06-30",1270.19995117188
"2006-07-03",1280.18994140625
"2006-07-05",1270.91003417969
"2006-07-06",1274.07995605469
"2006-07-07",1265.47998046875
"2006-07-10",1267.33996582031
"2006-07-11",1272.43005371094
"2006-07-12",1258.59997558594
"2006-07-13",1242.28002929688
"2006-07-14",1236.19995117188
"2006-07-17",1234.48999023438
"2006-07-18",1236.85998535156
"2006-07-19",1259.81005859375
"2006-07-20",1249.13000488281
"2006-07-21",1240.2900390625
"2006-07-24",1260.91003417969
"2006-07-25",1268.88000488281
"2006-07-26",1268.40002441406
"2006-07-27",1263.19995117188
"2006-07-28",1278.55004882812
"2006-07-31",1276.66003417969
"2006-08-01",1270.92004394531
"2006-08-02",1277.41003417969
"2006-08-03",1280.27001953125
"2006-08-04",1279.35998535156
"2006-08-07",1275.77001953125
"2006-08-08",1271.47998046875
"2006-08-09",1265.94995117188
"2006-08-10",1271.81005859375
"2006-08-11",1266.73999023438
"2006-08-14",1268.2099609375
"2006-08-15",1285.57995605469
"2006-08-16",1295.43005371094
"2006-08-17",1297.47998046875
"2006-08-18",1302.30004882812
"2006-08-21",1297.52001953125
"2006-08-22",1298.81994628906
"2006-08-23",1292.98999023438
"2006-08-24",1296.06005859375
"2006-08-25",1295.08996582031
"2006-08-28",1301.78002929688
"2006-08-29",1304.28002929688
"2006-08-30",1305.36999511719
"2006-08-31",1303.81994628906
"2006-09-01",1311.01000976562
"2006-09-05",1313.25
"2006-09-06",1300.26000976562
"2006-09-07",1294.02001953125
"2006-09-08",1298.92004394531
"2006-09-11",1299.5400390625
"2006-09-12",1313
"2006-09-13",1318.06994628906
"2006-09-14",1316.28002929688
"2006-09-15",1319.66003417969
"2006-09-18",1321.18005371094
"2006-09-19",1317.64001464844
"2006-09-20",1325.18005371094
"2006-09-21",1318.03002929688
"2006-09-22",1314.78002929688
"2006-09-25",1326.36999511719
"2006-09-26",1336.34997558594
"2006-09-27",1336.58996582031
"2006-09-28",1338.88000488281
"2006-09-29",1335.84997558594
"2006-10-02",1331.31994628906
"2006-10-03",1334.10998535156
"2006-10-04",1350.19995117188
"2006-10-05",1353.21997070312
"2006-10-06",1349.58996582031
"2006-10-09",1350.66003417969
"2006-10-10",1353.42004394531
"2006-10-11",1349.94995117188
"2006-10-12",1362.82995605469
"2006-10-13",1365.61999511719
"2006-10-16",1369.06005859375
"2006-10-17",1364.05004882812
"2006-10-18",1365.80004882812
"2006-10-19",1366.9599609375
"2006-10-20",1368.59997558594
"2006-10-23",1377.02001953125
"2006-10-24",1377.38000488281
"2006-10-25",1382.21997070312
"2006-10-26",1389.07995605469
"2006-10-27",1377.33996582031
"2006-10-30",1377.93005371094
"2006-10-31",1377.93994140625
"2006-11-01",1367.81005859375
"2006-11-02",1367.33996582031
"2006-11-03",1364.30004882812
"2006-11-06",1379.78002929688
"2006-11-07",1382.83996582031
"2006-11-08",1385.71997070312
"2006-11-09",1378.32995605469
"2006-11-10",1380.90002441406
"2006-11-13",1384.42004394531
"2006-11-14",1393.21997070312
"2006-11-15",1396.56994628906
"2006-11-16",1399.76000976562
"2006-11-17",1401.19995117188
"2006-11-20",1400.5
"2006-11-21",1402.81005859375
"2006-11-22",1406.08996582031
"2006-11-24",1400.94995117188
"2006-11-27",1381.9599609375
"2006-11-28",1386.71997070312
"2006-11-29",1399.47998046875
"2006-11-30",1400.63000488281
"2006-12-01",1396.7099609375
"2006-12-04",1409.11999511719
"2006-12-05",1414.76000976562
"2006-12-06",1412.90002441406
"2006-12-07",1407.2900390625
"2006-12-08",1409.83996582031
"2006-12-11",1413.0400390625
"2006-12-12",1411.56005859375
"2006-12-13",1413.2099609375
"2006-12-14",1425.48999023438
"2006-12-15",1427.08996582031
"2006-12-18",1422.47998046875
"2006-12-19",1425.55004882812
"2006-12-20",1423.53002929688
"2006-12-21",1418.30004882812
"2006-12-22",1410.76000976562
"2006-12-26",1416.90002441406
"2006-12-27",1426.83996582031
"2006-12-28",1424.72998046875
"2006-12-29",1418.30004882812
"2007-01-03",1416.59997558594
"2007-01-04",1418.33996582031
"2007-01-05",1409.7099609375
"2007-01-08",1412.83996582031
"2007-01-09",1412.10998535156
"2007-01-10",1414.84997558594
"2007-01-11",1423.81994628906
"2007-01-12",1430.72998046875
"2007-01-16",1431.90002441406
"2007-01-17",1430.61999511719
"2007-01-18",1426.36999511719
"2007-01-19",1430.5
"2007-01-22",1422.94995117188
"2007-01-23",1427.98999023438
"2007-01-24",1440.13000488281
"2007-01-25",1423.90002441406
"2007-01-26",1422.18005371094
"2007-01-29",1420.61999511719
"2007-01-30",1428.81994628906
"2007-01-31",1438.23999023438
"2007-02-01",1445.93994140625
"2007-02-02",1448.39001464844
"2007-02-05",1446.98999023438
"2007-02-06",1448
"2007-02-07",1450.02001953125
"2007-02-08",1448.31005859375
"2007-02-09",1438.06005859375
"2007-02-12",1433.36999511719
"2007-02-13",1444.26000976562
"2007-02-14",1455.30004882812
"2007-02-15",1456.81005859375
"2007-02-16",1455.5400390625
"2007-02-20",1459.68005371094
"2007-02-21",1457.63000488281
"2007-02-22",1456.38000488281
"2007-02-23",1451.18994140625
"2007-02-26",1449.36999511719
"2007-02-27",1399.0400390625
"2007-02-28",1406.81994628906
"2007-03-01",1403.17004394531
"2007-03-02",1387.17004394531
"2007-03-05",1374.11999511719
"2007-03-06",1395.41003417969
"2007-03-07",1391.96997070312
"2007-03-08",1401.89001464844
"2007-03-09",1402.83996582031
"2007-03-12",1406.59997558594
"2007-03-13",1377.94995117188
"2007-03-14",1387.17004394531
"2007-03-15",1392.28002929688
"2007-03-16",1386.94995117188
"2007-03-19",1402.06005859375
"2007-03-20",1410.93994140625
"2007-03-21",1435.0400390625
"2007-03-22",1434.5400390625
"2007-03-23",1436.10998535156
"2007-03-26",1437.5
"2007-03-27",1428.60998535156
"2007-03-28",1417.22998046875
"2007-03-29",1422.53002929688
"2007-03-30",1420.85998535156
"2007-04-02",1424.55004882812
"2007-04-03",1437.77001953125
"2007-04-04",1439.36999511719
"2007-04-05",1443.76000976562
"2007-04-09",1444.60998535156
"2007-04-10",1448.39001464844
"2007-04-11",1438.86999511719
"2007-04-12",1447.80004882812
"2007-04-13",1452.84997558594
"2007-04-16",1468.32995605469
"2007-04-17",1471.47998046875
"2007-04-18",1472.5
"2007-04-19",1470.72998046875
"2007-04-20",1484.34997558594
"2007-04-23",1480.93005371094
"2007-04-24",1480.41003417969
"2007-04-25",1495.42004394531
"2007-04-26",1494.25
"2007-04-27",1494.06994628906
"2007-04-30",1482.36999511719
"2007-05-01",1486.30004882812
"2007-05-02",1495.92004394531
"2007-05-03",1502.39001464844
"2007-05-04",1505.61999511719
"2007-05-07",1509.47998046875
"2007-05-08",1507.71997070312
"2007-05-09",1512.57995605469
"2007-05-10",1491.46997070312
"2007-05-11",1505.84997558594
"2007-05-14",1503.15002441406
"2007-05-15",1501.18994140625
"2007-05-16",1514.14001464844
"2007-05-17",1512.75
"2007-05-18",1522.75
"2007-05-21",1525.09997558594
"2007-05-22",1524.11999511719
"2007-05-23",1522.28002929688
"2007-05-24",1507.51000976562
"2007-05-25",1515.72998046875
"2007-05-29",1518.10998535156
"2007-05-30",1530.22998046875
"2007-05-31",1530.61999511719
"2007-06-01",1536.33996582031
"2007-06-04",1539.18005371094
"2007-06-05",1530.94995117188
"2007-06-06",1517.38000488281
"2007-06-07",1490.71997070312
"2007-06-08",1507.67004394531
"2007-06-11",1509.11999511719
"2007-06-12",1493
"2007-06-13",1515.67004394531
"2007-06-14",1522.96997070312
"2007-06-15",1532.91003417969
"2007-06-18",1531.05004882812
"2007-06-19",1533.69995117188
"2007-06-20",1512.83996582031
"2007-06-21",1522.18994140625
"2007-06-22",1502.56005859375
"2007-06-25",1497.73999023438
"2007-06-26",1492.89001464844
"2007-06-27",1506.33996582031
"2007-06-28",1505.7099609375
"2007-06-29",1503.34997558594
"2007-07-02",1519.43005371094
"2007-07-03",1524.86999511719
"2007-07-05",1525.40002441406
"2007-07-06",1530.43994140625
"2007-07-09",1531.84997558594
"2007-07-10",1510.11999511719
"2007-07-11",1518.76000976562
"2007-07-12",1547.69995117188
"2007-07-13",1552.5
"2007-07-16",1549.52001953125
"2007-07-17",1549.36999511719
"2007-07-18",1546.17004394531
"2007-07-19",1553.07995605469
"2007-07-20",1534.09997558594
"2007-07-23",1541.56994628906
"2007-07-24",1511.0400390625
"2007-07-25",1518.08996582031
"2007-07-26",1482.66003417969
"2007-07-27",1458.94995117188
"2007-07-30",1473.91003417969
"2007-07-31",1455.27001953125
"2007-08-01",1465.81005859375
"2007-08-02",1472.19995117188
"2007-08-03",1433.06005859375
"2007-08-06",1467.67004394531
"2007-08-07",1476.7099609375
"2007-08-08",1497.48999023438
"2007-08-09",1453.08996582031
"2007-08-10",1453.64001464844
"2007-08-13",1452.92004394531
"2007-08-14",1426.5400390625
"2007-08-15",1406.69995117188
"2007-08-16",1411.27001953125
"2007-08-17",1445.93994140625
"2007-08-20",1445.55004882812
"2007-08-21",1447.11999511719
"2007-08-22",1464.06994628906
"2007-08-23",1462.5
"2007-08-24",1479.36999511719
"2007-08-27",1466.7900390625
"2007-08-28",1432.35998535156
"2007-08-29",1463.76000976562
"2007-08-30",1457.64001464844
"2007-08-31",1473.98999023438
"2007-09-04",1489.42004394531
"2007-09-05",1472.2900390625
"2007-09-06",1478.55004882812
"2007-09-07",1453.55004882812
"2007-09-10",1451.69995117188
"2007-09-11",1471.48999023438
"2007-09-12",1471.56005859375
"2007-09-13",1483.94995117188
"2007-09-14",1484.25
"2007-09-17",1476.65002441406
"2007-09-18",1519.78002929688
"2007-09-19",1529.03002929688
"2007-09-20",1518.75
"2007-09-21",1525.75
"2007-09-24",1517.72998046875
"2007-09-25",1517.2099609375
"2007-09-26",1525.42004394531
"2007-09-27",1531.38000488281
"2007-09-28",1526.75
"2007-10-01",1547.0400390625
"2007-10-02",1546.63000488281
"2007-10-03",1539.58996582031
"2007-10-04",1542.83996582031
"2007-10-05",1557.58996582031
"2007-10-08",1552.57995605469
"2007-10-09",1565.15002441406
"2007-10-10",1562.46997070312
"2007-10-11",1554.41003417969
"2007-10-12",1561.80004882812
"2007-10-15",1548.7099609375
"2007-10-16",1538.53002929688
"2007-10-17",1541.23999023438
"2007-10-18",1540.07995605469
"2007-10-19",1500.63000488281
"2007-10-22",1506.32995605469
"2007-10-23",1519.58996582031
"2007-10-24",1515.88000488281
"2007-10-25",1514.40002441406
"2007-10-26",1535.28002929688
"2007-10-29",1540.97998046875
"2007-10-30",1531.02001953125
"2007-10-31",1549.38000488281
"2007-11-01",1508.43994140625
"2007-11-02",1509.65002441406
"2007-11-05",1502.17004394531
"2007-11-06",1520.27001953125
"2007-11-07",1475.61999511719
"2007-11-08",1474.77001953125
"2007-11-09",1453.69995117188
"2007-11-12",1439.18005371094
"2007-11-13",1481.05004882812
"2007-11-14",1470.57995605469
"2007-11-15",1451.15002441406
"2007-11-16",1458.73999023438
"2007-11-19",1433.27001953125
"2007-11-20",1439.69995117188
"2007-11-21",1416.77001953125
"2007-11-23",1440.69995117188
"2007-11-26",1407.21997070312
"2007-11-27",1428.22998046875
"2007-11-28",1469.02001953125
"2007-11-29",1469.71997070312
"2007-11-30",1481.14001464844
"2007-12-03",1472.42004394531
"2007-12-04",1462.7900390625
"2007-12-05",1485.01000976562
"2007-12-06",1507.33996582031
"2007-12-07",1504.66003417969
"2007-12-10",1515.9599609375
"2007-12-11",1477.65002441406
"2007-12-12",1486.58996582031
"2007-12-13",1488.41003417969
"2007-12-14",1467.94995117188
"2007-12-17",1445.90002441406
"2007-12-18",1454.97998046875
"2007-12-19",1453
"2007-12-20",1460.11999511719
"2007-12-21",1484.4599609375
"2007-12-24",1496.44995117188
"2007-12-26",1497.66003417969
"2007-12-27",1476.27001953125
"2007-12-28",1478.48999023438
"2007-12-31",1468.35998535156
"2008-01-02",1447.16003417969
"2008-01-03",1447.16003417969
"2008-01-04",1411.63000488281
"2008-01-07",1416.18005371094
"2008-01-08",1390.18994140625
"2008-01-09",1409.13000488281
"2008-01-10",1420.32995605469
"2008-01-11",1401.02001953125
"2008-01-14",1416.25
"2008-01-15",1380.94995117188
"2008-01-16",1373.19995117188
"2008-01-17",1333.25
"2008-01-18",1325.18994140625
"2008-01-22",1310.5
"2008-01-23",1338.59997558594
"2008-01-24",1352.06994628906
"2008-01-25",1330.60998535156
"2008-01-28",1353.9599609375
"2008-01-29",1362.30004882812
"2008-01-30",1355.81005859375
"2008-01-31",1378.55004882812
"2008-02-01",1395.42004394531
"2008-02-04",1380.81994628906
"2008-02-05",1336.64001464844
"2008-02-06",1326.44995117188
"2008-02-07",1336.91003417969
"2008-02-08",1331.2900390625
"2008-02-11",1339.13000488281
"2008-02-12",1348.85998535156
"2008-02-13",1367.2099609375
"2008-02-14",1348.85998535156
"2008-02-15",1349.98999023438
"2008-02-19",1348.78002929688
"2008-02-20",1360.03002929688
"2008-02-21",1342.53002929688
"2008-02-22",1353.10998535156
"2008-02-25",1371.80004882812
"2008-02-26",1381.2900390625
"2008-02-27",1380.02001953125
"2008-02-28",1367.68005371094
"2008-02-29",1330.63000488281
"2008-03-03",1331.33996582031
"2008-03-04",1326.75
"2008-03-05",1333.69995117188
"2008-03-06",1304.33996582031
"2008-03-07",1293.36999511719
"2008-03-10",1273.36999511719
"2008-03-11",1320.65002441406
"2008-03-12",1308.77001953125
"2008-03-13",1315.47998046875
"2008-03-14",1288.14001464844
"2008-03-17",1276.59997558594
"2008-03-18",1330.73999023438
"2008-03-19",1298.42004394531
"2008-03-20",1329.51000976562
"2008-03-24",1349.88000488281
"2008-03-25",1352.98999023438
"2008-03-26",1341.13000488281
"2008-03-27",1325.76000976562
"2008-03-28",1315.21997070312
"2008-03-31",1322.69995117188
"2008-04-01",1370.18005371094
"2008-04-02",1367.53002929688
"2008-04-03",1369.31005859375
"2008-04-04",1370.40002441406
"2008-04-07",1372.5400390625
"2008-04-08",1365.5400390625
"2008-04-09",1354.48999023438
"2008-04-10",1360.55004882812
"2008-04-11",1332.82995605469
"2008-04-14",1328.31994628906
"2008-04-15",1334.43005371094
"2008-04-16",1364.7099609375
"2008-04-17",1365.56005859375
"2008-04-18",1390.32995605469
"2008-04-21",1388.17004394531
"2008-04-22",1375.93994140625
"2008-04-23",1379.93005371094
"2008-04-24",1388.81994628906
"2008-04-25",1397.83996582031
"2008-04-28",1396.36999511719
"2008-04-29",1390.93994140625
"2008-04-30",1385.58996582031
"2008-05-01",1409.33996582031
"2008-05-02",1413.90002441406
"2008-05-05",1407.48999023438
"2008-05-06",1418.26000976562
"2008-05-07",1392.56994628906
"2008-05-08",1397.68005371094
"2008-05-09",1388.28002929688
"2008-05-12",1403.57995605469
"2008-05-13",1403.0400390625
"2008-05-14",1408.66003417969
"2008-05-15",1423.56994628906
"2008-05-16",1425.34997558594
"2008-05-19",1426.63000488281
"2008-05-20",1413.40002441406
"2008-05-21",1390.7099609375
"2008-05-22",1394.34997558594
"2008-05-23",1375.93005371094
"2008-05-27",1385.34997558594
"2008-05-28",1390.83996582031
"2008-05-29",1398.26000976562
"2008-05-30",1400.38000488281
"2008-06-02",1385.67004394531
"2008-06-03",1377.65002441406
"2008-06-04",1377.19995117188
"2008-06-05",1404.05004882812
"2008-06-06",1360.68005371094
"2008-06-09",1361.76000976562
"2008-06-10",1358.43994140625
"2008-06-11",1335.48999023438
"2008-06-12",1339.86999511719
"2008-06-13",1360.03002929688
"2008-06-16",1360.14001464844
"2008-06-17",1350.93005371094
"2008-06-18",1337.81005859375
"2008-06-19",1342.82995605469
"2008-06-20",1317.93005371094
"2008-06-23",1318
"2008-06-24",1314.2900390625
"2008-06-25",1321.96997070312
"2008-06-26",1283.15002441406
"2008-06-27",1278.38000488281
"2008-06-30",1280
"2008-07-01",1284.91003417969
"2008-07-02",1261.52001953125
"2008-07-03",1262.90002441406
"2008-07-07",1252.31005859375
"2008-07-08",1273.69995117188
"2008-07-09",1244.68994140625
"2008-07-10",1253.39001464844
"2008-07-11",1239.48999023438
"2008-07-14",1228.30004882812
"2008-07-15",1214.91003417969
"2008-07-16",1245.35998535156
"2008-07-17",1260.31994628906
"2008-07-18",1260.68005371094
"2008-07-21",1260
"2008-07-22",1277
"2008-07-23",1282.18994140625
"2008-07-24",1252.5400390625
"2008-07-25",1257.76000976562
"2008-07-28",1234.36999511719
"2008-07-29",1263.19995117188
"2008-07-30",1284.26000976562
"2008-07-31",1267.38000488281
"2008-08-01",1260.31005859375
"2008-08-04",1249.01000976562
"2008-08-05",1284.88000488281
"2008-08-06",1289.18994140625
"2008-08-07",1266.06994628906
"2008-08-08",1296.31994628906
"2008-08-11",1305.31994628906
"2008-08-12",1289.58996582031
"2008-08-13",1285.82995605469
"2008-08-14",1292.93005371094
"2008-08-15",1298.19995117188
"2008-08-18",1278.59997558594
"2008-08-19",1266.68994140625
"2008-08-20",1274.5400390625
"2008-08-21",1277.71997070312
"2008-08-22",1292.19995117188
"2008-08-25",1266.83996582031
"2008-08-26",1271.51000976562
"2008-08-27",1281.66003417969
"2008-08-28",1300.68005371094
"2008-08-29",1282.82995605469
"2008-09-02",1277.57995605469
"2008-09-03",1274.97998046875
"2008-09-04",1236.82995605469
"2008-09-05",1242.31005859375
"2008-09-08",1267.7900390625
"2008-09-09",1224.51000976562
"2008-09-10",1232.0400390625
"2008-09-11",1249.05004882812
"2008-09-12",1251.69995117188
"2008-09-15",1192.69995117188
"2008-09-16",1213.59997558594
"2008-09-17",1156.39001464844
"2008-09-18",1206.51000976562
"2008-09-19",1255.07995605469
"2008-09-22",1207.08996582031
"2008-09-23",1188.21997070312
"2008-09-24",1185.86999511719
"2008-09-25",1209.18005371094
"2008-09-26",1213.27001953125
"2008-09-29",1106.42004394531
"2008-09-30",1166.35998535156
"2008-10-01",1161.06005859375
"2008-10-02",1114.28002929688
"2008-10-03",1099.22998046875
"2008-10-06",1056.89001464844
"2008-10-07",996.22998046875
"2008-10-08",984.940002441406
"2008-10-09",909.919982910156
"2008-10-10",899.219970703125
"2008-10-13",1003.34997558594
"2008-10-14",998.010009765625
"2008-10-15",907.840026855469
"2008-10-16",946.429992675781
"2008-10-17",940.549987792969
"2008-10-20",985.400024414062
"2008-10-21",955.049987792969
"2008-10-22",896.780029296875
"2008-10-23",908.109985351562
"2008-10-24",876.77001953125
"2008-10-27",848.919982910156
"2008-10-28",940.510009765625
"2008-10-29",930.090026855469
"2008-10-30",954.090026855469
"2008-10-31",968.75
"2008-11-03",966.299987792969
"2008-11-04",1005.75
"2008-11-05",952.77001953125
"2008-11-06",904.880004882812
"2008-11-07",930.989990234375
"2008-11-10",919.210021972656
"2008-11-11",898.950012207031
"2008-11-12",852.299987792969
"2008-11-13",911.289978027344
"2008-11-14",873.289978027344
"2008-11-17",850.75
"2008-11-18",859.119995117188
"2008-11-19",806.580017089844
"2008-11-20",752.440002441406
"2008-11-21",800.030029296875
"2008-11-24",851.809997558594
"2008-11-25",857.390014648438
"2008-11-26",887.679992675781
"2008-11-28",896.239990234375
"2008-12-01",816.210021972656
"2008-12-02",848.809997558594
"2008-12-03",870.739990234375
"2008-12-04",845.219970703125
"2008-12-05",876.070007324219
"2008-12-08",909.700012207031
"2008-12-09",888.669982910156
"2008-12-10",899.239990234375
"2008-12-11",873.590026855469
"2008-12-12",879.72998046875
"2008-12-15",868.570007324219
"2008-12-16",913.179992675781
"2008-12-17",904.419982910156
"2008-12-18",885.280029296875
"2008-12-19",887.880004882812
"2008-12-22",871.630004882812
"2008-12-23",863.159973144531
"2008-12-24",868.150024414062
"2008-12-26",872.799987792969
"2008-12-29",869.419982910156
"2008-12-30",890.640014648438
"2008-12-31",903.25
"2009-01-02",931.799987792969
"2009-01-05",927.450012207031
"2009-01-06",934.700012207031
"2009-01-07",906.650024414062
"2009-01-08",909.72998046875
"2009-01-09",890.349975585938
"2009-01-12",870.260009765625
"2009-01-13",871.789978027344
"2009-01-14",842.619995117188
"2009-01-15",843.739990234375
"2009-01-16",850.119995117188
"2009-01-20",805.219970703125
"2009-01-21",840.239990234375
"2009-01-22",827.5
"2009-01-23",831.950012207031
"2009-01-26",836.570007324219
"2009-01-27",845.710021972656
"2009-01-28",874.090026855469
"2009-01-29",845.140014648438
"2009-01-30",825.880004882812
"2009-02-02",825.440002441406
"2009-02-03",838.510009765625
"2009-02-04",832.22998046875
"2009-02-05",845.849975585938
"2009-02-06",868.599975585938
"2009-02-09",869.890014648438
"2009-02-10",827.159973144531
"2009-02-11",833.739990234375
"2009-02-12",835.190002441406
"2009-02-13",826.840026855469
"2009-02-17",789.169982910156
"2009-02-18",788.419982910156
"2009-02-19",778.940002441406
"2009-02-20",770.049987792969
"2009-02-23",743.330017089844
"2009-02-24",773.140014648438
"2009-02-25",764.900024414062
"2009-02-26",752.830017089844
"2009-02-27",735.090026855469
"2009-03-02",700.820007324219
"2009-03-03",696.330017089844
"2009-03-04",712.869995117188
"2009-03-05",682.549987792969
"2009-03-06",683.380004882812
"2009-03-09",676.530029296875
"2009-03-10",719.599975585938
"2009-03-11",721.359985351562
"2009-03-12",750.739990234375
"2009-03-13",756.549987792969
"2009-03-16",753.890014648438
"2009-03-17",778.119995117188
"2009-03-18",794.349975585938
"2009-03-19",784.039978027344
"2009-03-20",768.539978027344
"2009-03-23",822.919982910156
"2009-03-24",806.119995117188
"2009-03-25",813.880004882812
"2009-03-26",832.859985351562
"2009-03-27",815.940002441406
"2009-03-30",787.530029296875
"2009-03-31",797.869995117188
"2009-04-01",811.080017089844
"2009-04-02",834.380004882812
"2009-04-03",842.5
"2009-04-06",835.47998046875
"2009-04-07",815.549987792969
"2009-04-08",825.159973144531
"2009-04-09",856.559997558594
"2009-04-13",858.72998046875
"2009-04-14",841.5
"2009-04-15",852.059997558594
"2009-04-16",865.299987792969
"2009-04-17",869.599975585938
"2009-04-20",832.390014648438
"2009-04-21",850.080017089844
"2009-04-22",843.549987792969
"2009-04-23",851.919982910156
"2009-04-24",866.22998046875
"2009-04-27",857.510009765625
"2009-04-28",855.159973144531
"2009-04-29",873.640014648438
"2009-04-30",872.809997558594
"2009-05-01",877.52001953125
"2009-05-04",907.239990234375
"2009-05-05",903.799987792969
"2009-05-06",919.530029296875
"2009-05-07",907.390014648438
"2009-05-08",929.22998046875
"2009-05-11",909.239990234375
"2009-05-12",908.349975585938
"2009-05-13",883.919982910156
"2009-05-14",893.070007324219
"2009-05-15",882.880004882812
"2009-05-18",909.710021972656
"2009-05-19",908.130004882812
"2009-05-20",903.469970703125
"2009-05-21",888.330017089844
"2009-05-22",887
"2009-05-26",910.330017089844
"2009-05-27",893.059997558594
"2009-05-28",906.830017089844
"2009-05-29",919.140014648438
"2009-06-01",942.869995117188
"2009-06-02",944.739990234375
"2009-06-03",931.760009765625
"2009-06-04",942.460021972656
"2009-06-05",940.090026855469
"2009-06-08",939.140014648438
"2009-06-09",942.429992675781
"2009-06-10",939.150024414062
"2009-06-11",944.890014648438
"2009-06-12",946.210021972656
"2009-06-15",923.719970703125
"2009-06-16",911.969970703125
"2009-06-17",910.710021972656
"2009-06-18",918.369995117188
"2009-06-19",921.22998046875
"2009-06-22",893.039978027344
"2009-06-23",895.099975585938
"2009-06-24",900.940002441406
"2009-06-25",920.260009765625
"2009-06-26",918.900024414062
"2009-06-29",927.22998046875
"2009-06-30",919.320007324219
"2009-07-01",923.330017089844
"2009-07-02",896.419982910156
"2009-07-06",898.719970703125
"2009-07-07",881.030029296875
"2009-07-08",879.559997558594
"2009-07-09",882.679992675781
"2009-07-10",879.130004882812
"2009-07-13",901.049987792969
"2009-07-14",905.840026855469
"2009-07-15",932.679992675781
"2009-07-16",940.739990234375
"2009-07-17",940.380004882812
"2009-07-20",951.130004882812
"2009-07-21",954.580017089844
"2009-07-22",954.070007324219
"2009-07-23",976.289978027344
"2009-07-24",979.260009765625
"2009-07-27",982.179992675781
"2009-07-28",979.619995117188
"2009-07-29",975.150024414062
"2009-07-30",986.75
"2009-07-31",987.47998046875
"2009-08-03",1002.63000488281
"2009-08-04",1005.65002441406
"2009-08-05",1002.71997070312
"2009-08-06",997.080017089844
"2009-08-07",1010.47998046875
"2009-08-10",1007.09997558594
"2009-08-11",994.349975585938
"2009-08-12",1005.80999755859
"2009-08-13",1012.72998046875
"2009-08-14",1004.09002685547
"2009-08-17",979.72998046875
"2009-08-18",989.669982910156
"2009-08-19",996.460021972656
"2009-08-20",1007.36999511719
"2009-08-21",1026.13000488281
"2009-08-24",1025.56994628906
"2009-08-25",1028
"2009-08-26",1028.11999511719
"2009-08-27",1030.97998046875
"2009-08-28",1028.93005371094
"2009-08-31",1020.61999511719
"2009-09-01",998.039978027344
"2009-09-02",994.75
"2009-09-03",1003.23999023438
"2009-09-04",1016.40002441406
"2009-09-08",1025.39001464844
"2009-09-09",1033.36999511719
"2009-09-10",1044.14001464844
"2009-09-11",1042.72998046875
"2009-09-14",1049.33996582031
"2009-09-15",1052.63000488281
"2009-09-16",1068.76000976562
"2009-09-17",1065.48999023438
"2009-09-18",1068.30004882812
"2009-09-21",1064.66003417969
"2009-09-22",1071.66003417969
"2009-09-23",1060.86999511719
